coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified,weekday,user_created_at_converted,text_without_stopwords
,Wed Jun 02 05:05:20 +0000 2021,,,https://tvn24.pl/tvnwarszawa/najnowsze/warszawa-dlugi-weekend-czerwcowy-trakt-krolewski-zmieni-sie-w-deptak-5110168,10,1399955268994277379,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Trakt Królewski zmienia się na długi czerwcowy weekend w deptak.

https://t.co/eipTA2dLBu",https://twitter.com/tvnwarszawa/status/1399955268994277379,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Wednesday,Tue 05 12 19:02:00 +0000 2009,"Trakt Królewski zmienia długi czerwcowy weekend deptak . 

 https://t.co/eipTA2dLBu"
,Wed Jun 02 05:47:49 +0000 2021,,,https://tvn24.pl/tvnwarszawa/komunikacja/warszawa-usterka-w-tureckich-otokarach-usunieta-arriva-przywraca-autobusy-5110590,2,1399965958991646720,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Po tygodniu przerwy tureckie autobusy marki Otokar znów będą wozić pasażerów.

https://t.co/KkZ1eTLJK9",https://twitter.com/tvnwarszawa/status/1399965958991646720,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Wednesday,Tue 05 12 19:02:00 +0000 2009,"tygodniu przerwy tureckie autobusy marki Otokar wozić pasażerów . 

 https://t.co/KkZ1eTLJK9"
,Wed Jun 02 05:54:38 +0000 2021,,,,0,1399967675569295363,,,,pl,,,1.399786626612609e+18,175,1.3998396001689027e+18,PatrykJaki,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/sjkaleta/status/1399967675569295363,Tue Sep 06 09:55:26 +0000 2011,368843103,False,"Sekretarz Stanu @MS_GOV_PL, Przewodniczący @KW_GOV_PL, poseł na Sejm,były radny m. st. Warszawy, były Prezes @MlodziDlaPolski,prawnik,pasjonat polityki i sportu",24059,52593,1219,217,Warsaw,Sebastian Kaleta,sjkaleta,32516,,https://www.facebook.com/pages/Sebastian-Kaleta/1643686859194259,True,Wednesday,Tue 09 06 09:55:26 +0000 2011,"prezydenci opozycji : 
 👉 Poznań -cieszy okresu okupacji Polski  
 👉 Warszawa -wprost finansowany niemieckich fundacji , lotnisko Polsce Berlinie 
 👉 Gdańsk -II wojna zaczęła „ złego słowa Polaków ” 
 Analfabeci historyczni lojalność zewnętrzna https://t.co/pJor6dt2Tn"
,Wed Jun 02 07:27:47 +0000 2021,,,,0,1399991117878378499,,,,pl,,,1.399786626612609e+18,175,1.3998396001689027e+18,PatrykJaki,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Czyli prezydenci opozycji: 
👉Poznań -cieszy się z okresu okupacji Polski  
👉Warszawa -wprost finansowany z niemieckich fundacji, po co lotnisko w Polsce jak jest w Berlinie 
👉Gdańsk -II wojna zaczęła się od „złego słowa Polaków” 
Analfabeci historyczni i lojalność zewnętrzna https://t.co/pJor6dt2Tn",https://twitter.com/SolidarnaPL/status/1399991117878378499,Fri Nov 11 15:56:30 +0000 2011,410065049,False,"Oficjalny profil Solidarnej Polski @ZiobroPL - 
partii współtworzącej rząd #ZjednoczonaPrawica",2339,29331,489,198,Polska,Solidarna Polska,SolidarnaPL,16490,,http://solidarna.org,True,Wednesday,Fri 11 11 15:56:30 +0000 2011,"prezydenci opozycji : 
 👉 Poznań -cieszy okresu okupacji Polski  
 👉 Warszawa -wprost finansowany niemieckich fundacji , lotnisko Polsce Berlinie 
 👉 Gdańsk -II wojna zaczęła „ złego słowa Polaków ” 
 Analfabeci historyczni lojalność zewnętrzna https://t.co/pJor6dt2Tn"
,Wed Jun 02 06:43:38 +0000 2021,,,https://tvn24.pl/tvnwarszawa/wola/warszawa-niepewna-przyszlosc-klubu-poglos-miasto-szykuje-sie-do-sprzedazy-dzialki-5109876,2,1399980007427092481,,,,pl,,False,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Znany z alternatywnej sceny i otwartości na niekomercyjne wydarzenia Pogłos przy Burakowskiej pozostaje zamknięty, mimo poluzowania obostrzeń pandemicznych. 

https://t.co/vn6pTz2eOi",https://twitter.com/tvnwarszawa/status/1399980007427092481,Tue May 12 19:02:00 +0000 2009,39568364,False,"Najszybsze informacje i zawsze aktualny serwis wideo z Warszawy.

Członek rodziny @tvn24.",10,334454,21,427,Warszawa,TVN Warszawa,tvnwarszawa,86017,,http://www.tvnwarszawa.pl,True,Wednesday,Tue 05 12 19:02:00 +0000 2009,"Znany alternatywnej sceny otwartości niekomercyjne wydarzenia Pogłos Burakowskiej pozostaje zamknięty , poluzowania obostrzeń pandemicznych . 

 https://t.co/vn6pTz2eOi"
,Wed Jun 02 07:00:37 +0000 2021,,,,1,1399984281976442888,MiastoLeszno,1.3999838100417577e+18,588152519.0,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MiastoLeszno @BydgoszczPL @wroclaw_info @Miasto_Lublin @warszawa @torunpl @MiastoGdynia @umostrow @rybnikeu @Miasto_Szczecin Dzień dobry 🌞 Ale u Was pięknie kolorowo 🤩,https://twitter.com/gdansk/status/1399984281976442888,Wed Jan 11 13:51:36 +0000 2012,461133856,False,"ℹ Oficjalny profil Miasta Gdańska na Twitterze 
📲 #gdansk #ilovegdn
👉🏻 Regulamin strony: https://t.co/o7OPD7AVsO",107962,27305,1770,210,"Gdańsk, Polska",Miasto Gdańsk,gdansk,73972,,http://www.gdansk.pl,True,Wednesday,Wed 01 11 13:51:36 +0000 2012,@MiastoLeszno @BydgoszczPL @wroclaw_info @Miasto_Lublin @warszawa @torunpl @MiastoGdynia @umostrow @rybnikeu @Miasto_Szczecin Dzień dobry 🌞 pięknie kolorowo 🤩
,Wed Jun 02 07:55:30 +0000 2021,Warszawa,,,23,1399998093819617281,,,,pl,,,,9,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Zdecydowaliśmy się wprowadzić zmiany, jeśli chodzi o obostrzenia. Pamiętać należy jednak, że mogą być one skorygowane, jeśli sytuacja epidemiczna będzie się pogarszać.",https://twitter.com/pisorgpl/status/1399998093819617281,Sat Aug 16 23:26:19 +0000 2008,15877628,False,Oficjalny profil Prawa i Sprawiedliwości 🇵🇱,1340,334249,782,769,Poland,Prawo i Sprawiedliwość,pisorgpl,86303,,http://www.pis.org.pl/polityka-prywatnosci,True,Wednesday,Sat 08 16 23:26:19 +0000 2008,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Zdecydowaliśmy wprowadzić zmiany , chodzi obostrzenia . Pamiętać należy , skorygowane , sytuacja epidemiczna pogarszać ."
,Wed Jun 02 08:05:19 +0000 2021,Warszawa,,,0,1400000564482789383,,,,pl,,,,7,1.400000320604885e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Kolejny obszar luzowania to środki transportu, tutaj będzie obowiązywać 75% obłożenia, oczywiście z obowiązkiem zakrywania ust i nosa.",https://twitter.com/a_milczanowska/status/1400000564482789383,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Kolejny obszar luzowania środki transportu , obowiązywać 75 % obłożenia , oczywiście obowiązkiem zakrywania ust nosa ."
,Wed Jun 02 08:04:50 +0000 2021,Warszawa,,,0,1400000439383433216,,,,pl,,,,9,1.3999980938196173e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Zdecydowaliśmy się wprowadzić zmiany, jeśli chodzi o obostrzenia. Pamiętać należy jednak, że mogą być one skorygowane, jeśli sytuacja epidemiczna będzie się pogarszać.",https://twitter.com/a_milczanowska/status/1400000439383433216,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Zdecydowaliśmy wprowadzić zmiany , chodzi obostrzenia . Pamiętać należy , skorygowane , sytuacja epidemiczna pogarszać ."
,Wed Jun 02 07:57:23 +0000 2021,Warszawa,,,22,1399998566702227463,,,,pl,,,,9,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Od 6 czerwca przywracamy możliwość prowadzenia w sposób tradycyjny targów, konferencji i wystaw z tym samym limitem, który dotyczy innych eventów, czyli 1 osoba na 15m2.",https://twitter.com/pisorgpl/status/1399998566702227463,Sat Aug 16 23:26:19 +0000 2008,15877628,False,Oficjalny profil Prawa i Sprawiedliwości 🇵🇱,1340,334249,782,769,Poland,Prawo i Sprawiedliwość,pisorgpl,86303,,http://www.pis.org.pl/polityka-prywatnosci,True,Wednesday,Sat 08 16 23:26:19 +0000 2008,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : 6 czerwca przywracamy możliwość prowadzenia tradycyjny targów , konferencji wystaw samym limitem , dotyczy eventów , 1 osoba 15m2 ."
,Wed Jun 02 07:47:11 +0000 2021,Warszawa,,,18,1399995998743810051,,,,pl,,,,9,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Sytuacja epidemiczna ustabilizowała się. Odnotowujemy dalsze spadki dziennej liczby zakażeń i zajętości łóżek, mimo rosnącej mobilności Polaków, dlatego przechodzimy do dalszego luzowania obostrzeń.",https://twitter.com/pisorgpl/status/1399995998743810051,Sat Aug 16 23:26:19 +0000 2008,15877628,False,Oficjalny profil Prawa i Sprawiedliwości 🇵🇱,1340,334249,782,769,Poland,Prawo i Sprawiedliwość,pisorgpl,86303,,http://www.pis.org.pl/polityka-prywatnosci,True,Wednesday,Sat 08 16 23:26:19 +0000 2008,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Sytuacja epidemiczna ustabilizowała . Odnotowujemy dalsze spadki dziennej liczby zakażeń zajętości łóżek , rosnącej mobilności Polaków , przechodzimy dalszego luzowania obostrzeń ."
,Wed Jun 02 08:04:56 +0000 2021,Warszawa,,,0,1400000466763849728,,,,pl,,,,9,1.3999985667022275e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Od 6 czerwca przywracamy możliwość prowadzenia w sposób tradycyjny targów, konferencji i wystaw z tym samym limitem, który dotyczy innych eventów, czyli 1 osoba na 15m2.",https://twitter.com/a_milczanowska/status/1400000466763849728,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : 6 czerwca przywracamy możliwość prowadzenia tradycyjny targów , konferencji wystaw samym limitem , dotyczy eventów , 1 osoba 15m2 ."
,Wed Jun 02 07:47:31 +0000 2021,Warszawa,,,0,1399996081275031553,,,,pl,,,,9,1.39999599874381e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Sytuacja epidemiczna ustabilizowała się. Odnotowujemy dalsze spadki dziennej liczby zakażeń i zajętości łóżek, mimo rosnącej mobilności Polaków, dlatego przechodzimy do dalszego luzowania obostrzeń.",https://twitter.com/a_milczanowska/status/1399996081275031553,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Sytuacja epidemiczna ustabilizowała . Odnotowujemy dalsze spadki dziennej liczby zakażeń zajętości łóżek , rosnącej mobilności Polaków , przechodzimy dalszego luzowania obostrzeń ."
,Wed Jun 02 08:04:21 +0000 2021,Warszawa,,,28,1400000320604884995,,,,pl,,,,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Kolejny obszar luzowania to środki transportu, tutaj będzie obowiązywać 75% obłożenia, oczywiście z obowiązkiem zakrywania ust i nosa.",https://twitter.com/pisorgpl/status/1400000320604884995,Sat Aug 16 23:26:19 +0000 2008,15877628,False,Oficjalny profil Prawa i Sprawiedliwości 🇵🇱,1340,334249,782,769,Poland,Prawo i Sprawiedliwość,pisorgpl,86303,,http://www.pis.org.pl/polityka-prywatnosci,True,Wednesday,Sat 08 16 23:26:19 +0000 2008,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Kolejny obszar luzowania środki transportu , obowiązywać 75 % obłożenia , oczywiście obowiązkiem zakrywania ust nosa ."
,Wed Jun 02 07:41:24 +0000 2021,Warszawa,,,0,1399994545480286210,,,,pl,,,,13,1.3999944018505277e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Obserwujemy spadek liczby zakażeń i hospitalizacji, coraz mniejszy jest również odsetek pozytywnych testów na COVID- 19. Dynamika spadków zakażeń jest wysoka.",https://twitter.com/a_milczanowska/status/1399994545480286210,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Obserwujemy spadek liczby zakażeń hospitalizacji , mniejszy odsetek pozytywnych testów COVID - 19 . Dynamika spadków zakażeń wysoka ."
,Wed Jun 02 08:01:29 +0000 2021,Warszawa,,,22,1399999599394295809,,,,pl,,,,8,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Od 6 czerwca następuję otwarcie sal zabaw dla dzieci. Zwiększamy również limit osób mogących uczestniczyć w weselach i zgromadzeniach publicznych do 150 osób. Do tej pory ten limit wynosił 50 osób.,https://twitter.com/pisorgpl/status/1399999599394295809,Sat Aug 16 23:26:19 +0000 2008,15877628,False,Oficjalny profil Prawa i Sprawiedliwości 🇵🇱,1340,334249,782,769,Poland,Prawo i Sprawiedliwość,pisorgpl,86303,,http://www.pis.org.pl/polityka-prywatnosci,True,Wednesday,Sat 08 16 23:26:19 +0000 2008,Minister @MZ_GOV_PL @a_niedzielski # Warszawa : 6 czerwca następuję otwarcie sal zabaw dzieci . Zwiększamy limit osób mogących uczestniczyć weselach zgromadzeniach publicznych 150 osób . pory limit wynosił 50 osób .
,Wed Jun 02 07:40:50 +0000 2021,Warszawa,,,29,1399994401850527744,,,,pl,,,,13,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Obserwujemy spadek liczby zakażeń i hospitalizacji, coraz mniejszy jest również odsetek pozytywnych testów na COVID- 19. Dynamika spadków zakażeń jest wysoka.",https://twitter.com/pisorgpl/status/1399994401850527744,Sat Aug 16 23:26:19 +0000 2008,15877628,False,Oficjalny profil Prawa i Sprawiedliwości 🇵🇱,1340,334249,782,769,Poland,Prawo i Sprawiedliwość,pisorgpl,86303,,http://www.pis.org.pl/polityka-prywatnosci,True,Wednesday,Sat 08 16 23:26:19 +0000 2008,"Minister @MZ_GOV_PL @a_niedzielski # Warszawa : Obserwujemy spadek liczby zakażeń hospitalizacji , mniejszy odsetek pozytywnych testów COVID - 19 . Dynamika spadków zakażeń wysoka ."
,Wed Jun 02 08:05:13 +0000 2021,Warszawa,,,0,1400000538201239557,,,,pl,,,,8,1.3999995993942958e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Minister @MZ_GOV_PL @a_niedzielski w #Warszawa: Od 6 czerwca następuję otwarcie sal zabaw dla dzieci. Zwiększamy również limit osób mogących uczestniczyć w weselach i zgromadzeniach publicznych do 150 osób. Do tej pory ten limit wynosił 50 osób.,https://twitter.com/a_milczanowska/status/1400000538201239557,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,Minister @MZ_GOV_PL @a_niedzielski # Warszawa : 6 czerwca następuję otwarcie sal zabaw dzieci . Zwiększamy limit osób mogących uczestniczyć weselach zgromadzeniach publicznych 150 osób . pory limit wynosił 50 osób .
,Wed Jun 02 08:37:48 +0000 2021,KPRM Warszawa,,,0,1400008736912121860,,,,pl,,,,12,1.4000050639936143e+18,pisorgpl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minister w #KPRM @michaldworczyk w #Warszawa: W Polsce od 2006 roku działa program Konstantego Kalinowskiego, w ramach tego programu ponad 1700 studentów z Białorusi oraz pracowników naukowych otrzymało wsparcie.",https://twitter.com/a_milczanowska/status/1400008736912121860,Thu Mar 24 17:03:00 +0000 2016,713048482622341120,False,"Żona, Mama, Babcia, Poseł na Sejm RP, Prawo i Sprawiedliwość",86322,6047,1302,37,"Radomsko, Polska",Anna Milczanowska 🇵🇱,a_milczanowska,72100,,,True,Wednesday,Thu 03 24 17:03:00 +0000 2016,"Minister # KPRM @michaldworczyk # Warszawa : Polsce 2006 działa program Konstantego Kalinowskiego , ramach programu 1700 studentów Białorusi pracowników naukowych otrzymało wsparcie ."
,Wed Jun 02 08:23:19 +0000 2021,,https://twitter.com/trzaskowski_/status/1400005093156691970/photo/1,,553,1400005093156691970,,,,pl,,False,,54,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh",https://twitter.com/trzaskowski_/status/1400005093156691970,Thu Sep 08 13:48:38 +0000 2011,370112160,False,Prezydent @warszawa. Mayor of Warsaw.,573,769319,705,800,Warszawa,Rafał Trzaskowski,trzaskowski_,10281,,,True,Wednesday,Thu 09 08 13:48:38 +0000 2011,"Pierwszy 21 nowych pociągów @SKM_Warszawa docelowych barwach ! 🙂 Kolejny etap montaż wyposażenia dodatkowych elementów , Wi - Fi , ładowarki USB , automaty biletowe ratujące życie defibrylatory AED . Pierwsze nowe pociągi trafią @warszawa wiosną 2022 r . https://t.co/7NYFzsXjGh"
,Wed Jun 02 08:36:49 +0000 2021,,,,0,1400008488147996672,,,,pl,,,,54,1.400005093156692e+18,trzaskowski_,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pierwszy z 21 nowych pociągów @SKM_Warszawa już w docelowych barwach!🙂 Kolejny etap to montaż wyposażenia oraz dodatkowych elementów, jak Wi-Fi, ładowarki USB, automaty biletowe czy ratujące życie defibrylatory AED. Pierwsze nowe pociągi trafią do @warszawa już wiosną 2022 r. https://t.co/7NYFzsXjGh",https://twitter.com/f_sterczewski/status/1400008488147996672,Sat Aug 25 09:54:16 +0000 2012,779992056,False,"Poseł na Sejm RP / MP from Poland 
#Poznań #StandWithUkraine 🇺🇦🤝🇵🇱 #MakeZbiorKomGreatAgain 🚂",70538,34676,4408,129,"Poznań, Polska",Franek Sterczewski,f_sterczewski,12056,,https://www.facebook.com/Franek-Sterczewski-178276012920766/,True,Wednesday,Sat 08 25 09:54:16 +0000 2012,"Pierwszy 21 nowych pociągów @SKM_Warszawa docelowych barwach ! 🙂 Kolejny etap montaż wyposażenia dodatkowych elementów , Wi - Fi , ładowarki USB , automaty biletowe ratujące życie defibrylatory AED . Pierwsze nowe pociągi trafią @warszawa wiosną 2022 r . https://t.co/7NYFzsXjGh"
,Wed Jun 02 08:42:30 +0000 2021,,,https://legia.net/news/czeslaw-michniewicz-legia-swietnie-radzi-sobie-pod-presja/81418,24,1400009921052168194,,,,pl,,False,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Już za pięć dni piłkarze Legii Warszawa rozpoczną przygotowania do nowego sezonu. Trener Czesław Michniewicz wspomina w rozmowie z oficjalną witryną klubową pięć najważniejszych dotychczas momentów w barwach ""Wojskowych"".

https://t.co/ybDViRmDB1",https://twitter.com/LegiaNet/status/1400009921052168194,Fri Oct 28 07:09:16 +0000 2011,399912837,False,"https://t.co/R0PsqvTnZo - Serwis informacyjny o Legii Warszawa! Relacje, wywiady, artykuły, komentarze, zdjęcia, materiały wideo i wiele innych!",5378,40727,91,101,Warszawa,Legia.Net,LegiaNet,40689,,http://www.legia.net,True,Wednesday,Fri 10 28 07:09:16 +0000 2011,"pięć dni piłkarze Legii Warszawa rozpoczną przygotowania nowego sezonu . Trener Czesław Michniewicz wspomina rozmowie oficjalną witryną klubową pięć najważniejszych dotychczas momentów barwach "" Wojskowych "" . 

 https://t.co/ybDViRmDB1"
